CSID,LastFlowID,Source,Destination,label,multiple_label,EPFLAG_ICMP,EPFLAG_UDP,EPFLAG_TCP,EPFLAG_DNS,EPFLAG_HTTP,EPFLAG_TLS,EPFLAG_SSL,tcp_packets,udp_packets,icmp_packets,http_packets,tls_packets,ssl_packets,dns_packets,TTL_max,TTL_min,TTL_mean,TTL_median,Delta_Time_max,Delta_Time_min,Delta_Time_mean,Delta_Time_median,Duration,Content_Length_Total,Content_Length_min,Content_Length_max,Content_Length_median,total_bytes,total_sent_bytes,total_recv_bytes,PF_TotalBytes,PF_RecvSentBytes,PF_total_packets,PF_tcpRatio,PF_udpRatio,PF_icmpRatio,PF_dnsRatio,PF_httpRatio,PF_encryptedRatio,PF_SCode_1xx,PF_SCode_2xx,PF_SCode_3xx,PF_SCode_4xx,PF_SCode_5xx,PF_cf_js,PF_cf_html,PF_cf_image,PF_cf_video,PF_cf_app,PF_cf_text,PF_GET_freq,PF_POST_freq,PF_total_SCode,PF_SCode_1xxRatio,PF_SCode_2xxRatio,PF_SCode_3xxRatio,PF_SCode_4xxRatio,PF_SCode_5xxRatio,PF_total_getpost,PF_GET_ratio,PF_POST_ratio,PF_POST_GET_ratio,PF_ResumedConnectionsNo,PF_dnsReqNo,PF_dnsReqRatio,PF_TTL_max,PF_TTL_min,PF_TTL_mean,PF_TTL_median,PF_Delta_Time_max,PF_Delta_Time_min,PF_Delta_Time_mean,PF_Delta_Time_median,PF_Duration,PF_Content_Length_Total,PF_Content_Length_min,PF_Content_Length_max,PF_Content_Length_median,PF_total_cf,PF_cf_jsRatio,PF_cf_htmlRatio,PF_cf_imageRatio,PF_cf_videoRatio,PF_cf_appRatio,PF_cf_textRatio,PF_No_belowAVG,PF_No_aboveAVG,PF_ratio_aboveAvg,PF_ratio_belowAvg,PF_No_outliers,PF_ratio_outliers,PF_magnitudeMax_outliers,PF_magnitudeMin_outliers,PF_magnitudeMean_outliers,PF_magnitudeStd_outliers,PF_Max_idleTime,PF_Min_idleTime,PF_Mean_idleTime,HP_Distinct_UAs_per_host,HP_Avg_UAs_per_host,HP_Min_UAs_per_host,HP_Max_UAs_per_host,HP_nAvg_UA_Popularity,HP_Frac_UA_1,HP_Frac_UA_10,HP_Frac_UA_5,HP_Ratio_UAs,HP_MeanResumedConnections,HP_MaxResumedConnections,HP_MinResumedConnections,HP_MTDSC,HP_MinTDSC,HP_dnsReq_perflow,HP_DestByIP,UP_Distinct_url,UP_Num_hasString,UP_Num_Filename,UP_num_exe,UP_Frac_query,UP_Frac_URL_filename,UP_Frac_URL_filename_exe,UP_URL_Length_Max,UP_URL_Length_Min,UP_URL_Length_Mean,UP_Depth_Max,UP_Depth_Min,UP_Depth_Mean,UP_No_Para_Max,UP_No_Para_Min,UP_No_Para_Mean,UP_No_Values_Max,UP_No_Values_Min,UP_No_Values_Mean,UP_No_Frag_Max,UP_No_Frag_Min,UP_No_Frag_Mean,DP_HostsConnected,DP_RecvSentBytes_Mean,DP_RecvSentBytes_Max,DP_RecvSentBytes_Min,DP_IdleTime_Mean,DP_IdleTime_Max,DP_IdleTime_Min,DP_ResumedConnectionsNo_Mean,DP_ResumedConnectionsNo_Max,DP_ResumedConnectionsNo_Min,DP_Distinct_url_Mean,DP_PacketFailure_Mean,DP_PacketFailure_Max,DP_PacketFailure_Min,DP_dnsReqNo_Mean,DP_dnsReqNo_Max,DP_dnsReqNo_Min,DP_dnsReqRatio_Mean,DP_dnsReqRatio_Max,DP_dnsReqRatio_Min,capture_type
664,0,192.168.1.191,52.55.184.35,legitimate,ctu_normal_21,0,0,1,1,1,0,0,27.0,4.0,0.0,2.0,0.0,0.0,4.0,64.0,63.0,63.903225806451616,64.0,0.054910072,4.461e-06,0.007504625064516129,0.0026977740000000004,70.54778893700006,0.0,0.0,0.0,0.0,3906.0,2177.0,1135.0,3906.0,0.5213596692696371,37.0,0.7297297297297297,0.10810810810810813,0.0,0.10810810810810813,0.054054054054054064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.054054054054054064,64.0,63.0,63.903225806451616,64.0,0.054910072,4.461e-06,0.007504625064516129,0.0026977740000000004,70.54778893700006,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620671140000468,0.2620671140000468,0.2620671140000468,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5213596692696371,0.5213596692696371,0.5213596692696371,0.2620671140000468,0.2620671140000468,0.2620671140000468,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.054054054054054064,0.054054054054054064,0.054054054054054064,legitimate
611,0,192.168.1.191,52.18.151.138,legitimate,ctu_normal_21,0,0,1,1,1,0,0,139.0,44.0,0.0,40.0,0.0,0.0,44.0,64.0,44.0,62.08040201005025,64.0,0.023779441,3.1610000000000007e-06,0.0015795225376884427,3.6655e-05,432.7983562070002,1597.0,49.0,896.0,49.0,56282.0,23879.0,20950.0,56282.0,0.877339922107291,267.0,0.5205992509363296,0.1647940074906367,0.0,0.1647940074906367,0.149812734082397,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,3.0,1.0,0.0,0.0,15.0,22.0,0.08239700374531835,64.0,44.0,62.08040201005025,64.0,0.023779441,3.1610000000000007e-06,0.0015795225376884427,3.6655e-05,432.7983562070002,1597.0,49.0,896.0,49.0,6.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,8.0,1.0,0.014705882352941175,0.1176470588235294,1.0,0.014705882352941175,2857.0,2857.0,2857.0,1.0,54.05870789100004,2.481199999238015e-05,1.6630236536749976,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,118.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.877339922107291,0.877339922107291,0.877339922107291,1.6630236536749976,1.6630236536749976,1.6630236536749976,15.0,15.0,15.0,1.0,1.0,1.0,1.0,22.0,22.0,22.0,0.08239700374531835,0.08239700374531835,0.08239700374531835,legitimate
289,0,192.168.1.191,107.22.197.50,legitimate,ctu_normal_21,0,0,1,1,1,0,0,18.0,4.0,0.0,3.0,0.0,0.0,4.0,64.0,63.0,63.86363636363637,64.0,0.025447059,1.855e-06,0.0017810615909090906,2.5547000000000005e-05,8.473103474000027,898.0,26.0,872.0,449.0,3929.0,2132.0,990.0,3929.0,0.4643527204502814,29.0,0.6206896551724138,0.13793103448275862,0.0,0.13793103448275862,0.10344827586206896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,inf,3.0,2.0,0.06896551724137931,64.0,63.0,63.86363636363637,64.0,0.025447059,1.855e-06,0.0017810615909090906,2.5547000000000005e-05,8.473103474000027,898.0,26.0,872.0,449.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978106179999941,0.8978106179999941,0.4489097494999896,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4643527204502814,0.4643527204502814,0.4643527204502814,0.4489097494999896,0.4489097494999896,0.4489097494999896,3.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,legitimate
1151,0,192.168.1.191,199.16.156.9,legitimate,ctu_normal_22,0,0,1,1,1,0,0,168.0,20.0,0.0,1.0,0.0,0.0,20.0,64.0,51.0,59.589861751152064,64.0,0.474275226,1.063e-06,0.006799225225806451,4.140650000000001e-05,389.7077840459997,0.0,0.0,0.0,0.0,53730.0,24076.0,25855.0,53730.0,1.0738910117959797,209.0,0.8038277511961722,0.09569377990430622,0.0,0.09569377990430622,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,0.04784688995215311,64.0,51.0,59.589861751152064,64.0,0.474275226,1.063e-06,0.006799225225806451,4.140650000000001e-05,389.7077840459997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,92.0,0.2352941176470588,0.6138107416879796,78.0,0.1994884910485933,1269.0,97.0,255.3717948717949,153.3664746865349,20.740266832999964,6.062000011297641e-06,1.5943093910860653,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,172.0,172.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0738910117959797,1.0738910117959797,1.0738910117959797,1.5943093910860653,1.5943093910860653,1.5943093910860653,2.0,2.0,2.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,0.04784688995215311,0.04784688995215311,0.04784688995215311,legitimate
281,0,192.168.1.191,104.31.74.2,legitimate,ctu_normal_21,0,0,1,1,1,0,0,175.0,22.0,0.0,68.0,0.0,0.0,22.0,64.0,63.0,63.944162436548226,64.0,0.071749526,8.690000000000002e-07,0.003439049604060913,5.7541e-05,136.97825138999997,0.0,0.0,0.0,0.0,56274.0,1007.0,0.0,56274.0,0.0,287.0,0.6097560975609756,0.07665505226480836,0.0,0.07665505226480836,0.2369337979094077,0.0,0.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,38.0,0.0,6.0,0.0,0.5,0.0,0.5,0.0,38.0,1.0,0.0,0.0,13.0,11.0,0.03832752613240418,64.0,63.0,63.944162436548226,64.0,0.071749526,8.690000000000002e-07,0.003439049604060913,5.7541e-05,136.97825138999997,0.0,0.0,0.0,0.0,6.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0977625990000206,1.303900000948488e-05,0.2430849789482769,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,2.0,0.0,2.0,0.0,0.0,1.0,0.0,161.0,161.0,161.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2430849789482769,0.2430849789482769,0.2430849789482769,13.0,13.0,13.0,2.0,3.0,3.0,3.0,11.0,11.0,11.0,0.03832752613240418,0.03832752613240418,0.03832752613240418,legitimate
1914,0,192.168.1.191,95.154.251.161,legitimate,ctu_normal_22,0,0,1,1,1,0,0,78.0,4.0,0.0,31.0,0.0,0.0,4.0,64.0,63.0,63.512195121951216,64.0,0.012178862,1.429e-06,0.00041383869512195124,1.07245e-05,5.962173789000019,0.0,0.0,0.0,0.0,42575.0,3539.0,38540.0,42575.0,10.890081944051992,117.0,0.6666666666666666,0.034188034188034185,0.0,0.034188034188034185,0.26495726495726496,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.017094017094017096,64.0,63.0,63.512195121951216,64.0,0.012178862,1.429e-06,0.00041383869512195124,1.07245e-05,5.962173789000019,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32052355999999804,3.253799999924921e-05,0.08744285571428836,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,47.0,47.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.890081944051992,10.890081944051992,10.890081944051992,0.08744285571428836,0.08744285571428836,0.08744285571428836,5.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.017094017094017096,0.017094017094017096,0.017094017094017096,legitimate
1215,0,192.168.1.191,216.137.61.182,legitimate,ctu_normal_22,0,0,1,1,1,0,0,28.0,20.0,0.0,2.0,0.0,0.0,20.0,247.0,63.0,88.48076923076924,64.0,0.033826476,4.707e-06,0.0024833294807692307,0.0001194105,406.39739646900017,0.0,0.0,0.0,0.0,7719.0,2141.0,1645.0,7719.0,0.7683325548808968,70.0,0.4,0.2857142857142857,0.0,0.2857142857142857,0.028571428571428567,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,10.0,0.14285714285714285,247.0,63.0,88.48076923076924,64.0,0.033826476,4.707e-06,0.0024833294807692307,0.0001194105,406.39739646900017,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.004901960784313725,0.007352941176470587,2.0,0.004901960784313725,922.0,97.0,509.5,583.3630944789018,404.768503633,0.019072129000051063,81.23293058379997,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,1.0,0.0,0.0,1.0,0.0,69.0,69.0,69.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7683325548808968,0.7683325548808968,0.7683325548808968,81.23293058379997,81.23293058379997,81.23293058379997,5.0,5.0,5.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,legitimate
38,0,192.168.1.239,221.7.91.31,malicious,Conficker91,0,0,1,1,1,0,0,72.0,526.0,0.0,20.0,0.0,0.0,526.0,128.0,47.0,119.89632107023412,128.0,0.048309,5e-06,0.0027150133779264216,0.000217,224.77765300000016,552.0,92.0,92.0,92.0,48987.0,4155.0,3316.0,48987.0,0.7980746089049339,1144.0,0.06293706293706294,0.4597902097902098,0.0,0.4597902097902098,0.017482517482517484,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,7.0,263.0,0.2298951048951049,128.0,47.0,119.89632107023412,128.0,0.048309,5e-06,0.0027150133779264216,0.000217,224.77765300000016,552.0,92.0,92.0,92.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0375,0.225,3.0,0.0375,456.0,253.0,320.6666666666667,117.20210464549405,22.77265199999977,0.4353179999998247,5.627141428571429,1.0,1.9666666666666663,1.0,12.0,0.5,0.0,0.0,0.0,0.01694915254237288,4.2,10.0,-1.0,4.778280700000017,0.0,591.8,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0.8150876059210603,0.9575969485060394,0.722129519268971,4.2252105770417785,6.033906264705883,1.8835161111111087,22.7,35.0,7.0,1.0,13.7,13.7,13.7,263.0,263.0,263.0,0.2038346064556777,0.2365107913669065,0.18314763231197773,botnet
1667,0,192.168.1.191,54.192.93.221,legitimate,ctu_normal_22,0,0,1,1,1,0,0,16.0,12.0,0.0,5.0,0.0,0.0,12.0,64.0,63.0,63.85714285714285,64.0,0.013814354,4.262e-06,0.002169382857142857,0.0004629005,216.78193795500007,0.0,0.0,0.0,0.0,4875.0,1565.0,1139.0,4875.0,0.7277955271565495,45.0,0.3555555555555556,0.26666666666666666,0.0,0.26666666666666666,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.13333333333333333,64.0,63.0,63.85714285714285,64.0,0.013814354,4.262e-06,0.002169382857142857,0.0004629005,216.78193795500007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758612019999418,0.25869135699997514,0.28864984699995944,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7277955271565495,0.7277955271565495,0.7277955271565495,0.28864984699995944,0.28864984699995944,0.28864984699995944,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,legitimate
102,0,192.168.1.9,205.188.161.4,malicious,Conficker91,0,0,1,1,1,0,0,78.0,1612.0,0.0,8.0,0.0,0.0,1612.0,252.0,61.0,122.69171597633137,128.0,0.510675,5e-06,0.004493467455621302,0.0002365000000000001,262.444087,0.0,0.0,0.0,0.0,212674.0,4644.0,1512.0,212674.0,0.32558139534883723,3310.0,0.023564954682779457,0.4870090634441088,0.0,0.4870090634441088,0.002416918429003021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,807.0,0.2438066465256797,252.0,61.0,122.69171597633137,128.0,0.510675,5e-06,0.004493467455621302,0.0002365000000000001,262.444087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,6.0,0.032085561497326213,0.6524064171122995,6.0,0.032085561497326213,236.0,236.0,236.0,0.0,51.44325300000003,12.561507000000004,26.475874000000022,1.0,1.9666666666666663,1.0,12.0,0.1111111111111111,0.0,0.0,1.0,0.01694915254237288,12.0,27.0,-1.0,0.9434365555555486,0.0,657.5555555555555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0.4290329210384092,0.6600741656365884,0.3204837490551776,15.324995543199856,26.475874000000022,9.74014014285714,7.3,14.0,0.0,1.0,0.0,0.0,0.0,807.0,807.0,807.0,0.2444274780848065,0.24853711117955035,0.2396080760095012,botnet
1120,0,192.168.1.191,192.104.183.209,legitimate,ctu_normal_22,0,0,1,1,1,0,0,497.0,46.0,0.0,316.0,0.0,0.0,46.0,64.0,63.0,63.95764272559853,64.0,0.029622838,8.43e-07,0.001208983388581952,3.8264e-05,44.79352967199998,96502.0,0.0,62003.0,350.0,297382.0,15886.0,112541.0,297382.0,7.084288052373159,905.0,0.549171270718232,0.05082872928176796,0.0,0.05082872928176796,0.3491712707182321,0.0,0.0,12.0,0.0,2.0,0.0,4.0,3.0,6.0,0.0,1.0,2.0,160.0,2.0,14.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,162.0,0.9876543209876544,0.012345679012345678,0.0125,23.0,24.0,0.026519337016574586,64.0,63.0,63.95764272559853,64.0,0.029622838,8.43e-07,0.001208983388581952,3.8264e-05,44.79352967199998,96502.0,0.0,62003.0,350.0,16.0,0.25,0.1875,0.375,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.035464773999991,1.9869999619004366e-06,0.1995635284234233,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,12.0,0.0,9.0,0.0,0.0,0.75,0.0,255.0,23.0,101.83333333333331,4.0,0.0,3.1666666666666665,5.0,0.0,0.8333333333333334,5.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,7.084288052373159,7.084288052373159,7.084288052373159,0.1995635284234233,0.1995635284234233,0.1995635284234233,23.0,23.0,23.0,12.0,2.0,2.0,2.0,24.0,24.0,24.0,0.026519337016574586,0.026519337016574586,0.026519337016574586,legitimate
1062,0,192.168.1.191,184.73.198.200,legitimate,ctu_normal_22,0,0,1,1,1,0,0,28.0,39.0,0.0,3.0,0.0,0.0,39.0,64.0,63.0,63.865671641791046,64.0,0.016984829,5.153e-06,0.0020009850000000003,0.000353057,392.88960101699996,0.0,0.0,0.0,0.0,14290.0,1697.0,1334.0,14290.0,0.7860931054802592,109.0,0.2568807339449541,0.3577981651376147,0.0,0.3577981651376147,0.027522935779816515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,11.0,0.10091743119266056,64.0,63.0,63.865671641791046,64.0,0.016984829,5.153e-06,0.0020009850000000003,0.000353057,392.88960101699996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,5.0,0.012853470437017995,0.37275064267352187,5.0,0.012853470437017995,1095.0,870.0,1050.0,100.62305898749054,157.1394692560001,0.003336624000212396,20.392494218315786,11.0,1.9666666666666663,1.0,12.0,9.066666666666666,0.7272727272727273,0.09090909090909093,0.09090909090909093,0.1864406779661017,13.049401197604787,217.0,-1.0,0.8938409755950599,0.0,21.28967065868264,0.026946107784431145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,146.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.7860931054802592,0.7860931054802592,0.7860931054802592,20.392494218315786,20.392494218315786,20.392494218315786,5.0,5.0,5.0,1.0,0.0,0.0,0.0,11.0,11.0,11.0,0.10091743119266056,0.10091743119266056,0.10091743119266056,legitimate
492,0,192.168.1.191,23.111.11.83,legitimate,ctu_normal_21,0,0,1,1,1,0,0,71.0,4.0,0.0,22.0,0.0,0.0,4.0,64.0,63.0,63.973333333333336,64.0,0.04196522900000002,3.096e-06,0.0026930744399999997,2.7539e-05,116.36794562699993,0.0,0.0,0.0,0.0,30400.0,2617.0,26996.0,30400.0,10.315628582346198,101.0,0.7029702970297029,0.0396039603960396,0.0,0.0396039603960396,0.21782178217821785,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0198019801980198,64.0,63.0,63.973333333333336,64.0,0.04196522900000002,3.096e-06,0.0026930744399999997,2.7539e-05,116.36794562699993,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13797108500000374,7.092999999258609e-05,0.033734013166717126,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,1.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,49.0,49.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.315628582346198,10.315628582346198,10.315628582346198,0.033734013166717126,0.033734013166717126,0.033734013166717126,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0198019801980198,0.0198019801980198,0.0198019801980198,legitimate
519,1,192.168.1.191,23.64.15.25,legitimate,ctu_normal_21,0,0,1,1,1,0,0,374.5,45.5,0.0,76.0,0.0,0.0,45.5,64.0,60.5,63.649477316553316,64.0,0.056578441500000014,3.7835000000000003e-06,0.00235023393497412,3.9833e-05,304.357830056,44156.0,2472.0,6475.5,3141.5,115944.0,24568.5,80712.5,115944.0,3.1118365551231317,541.5,0.6177275079470688,0.13619058179936422,0.0,0.13619058179936422,0.1098913284542027,0.0,0.0,15.0,0.0,4.0,0.0,1.5,2.0,11.5,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.8918918918918919,0.0,0.10810810810810813,0.0,19.0,1.0,0.0,0.0,36.0,23.0,0.06834479189768611,64.0,60.5,63.649477316553316,64.0,0.056578441500000014,3.7835000000000003e-06,0.00235023393497412,3.9833e-05,304.357830056,44156.0,2472.0,6475.5,3141.5,15.0,0.5344827586206896,0.06896551724137931,0.3965517241379311,0.0,0.0,0.0,120.5,5.0,0.01256281407035176,0.3027638190954774,5.0,0.01256281407035176,12948.0,888.5,4099.5,4091.704561942641,66.25039763000004,2.453899998045017e-05,1.1805316403541661,3.0,1.9666666666666663,1.0,12.0,1.0666666666666669,0.0,0.3333333333333333,0.3333333333333333,0.05084745762711865,10.444606413994167,149.0,-1.0,1.5904389258046645,0.0,16.08746355685131,0.011661807580174929,2.0,0.0,2.0,0.0,0.0,1.0,0.0,97.0,97.0,97.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,3.111836555123132,3.3012964930924547,2.9223766171538093,1.180531640354166,2.3579420057083342,0.003121274999998036,36.0,63.0,9.0,2.0,4.0,4.0,4.0,23.0,38.0,8.0,0.06834479189768611,0.09876543209876544,0.03792415169660679,legitimate
